N,P,K,temperature,humidity,ph,rainfall,soil_type,season_duration,label
99.19362660794837,32.25938073230498,73.72834218402815,23.579153640742927,84.81128203788577,6.775816936047731,1098.2968207053452,Loam,63,kale
67.0,68.0,49.0,35.26824831,92.38282957,6.821774589,1498.488208,Red Volcanic,222,papaya
27.0,10.0,33.0,27.81132822,97.48410555,6.465906333,1540.621221,Red Volcanic,365,coconut
87.9,41.5,66.2,15.2,66.9,6.2,378.0,Silty Loam,120,onions
98.0,79.0,50.0,25.34119774,84.47321314,6.435917308,910.6493353,Red Volcanic,292,banana
23.0,18.0,2.0,30.1,56.0,6.31,309.0,Loam,174,Sorghum
18.0,14.0,11.0,28.04799508,90.00621688,6.550814117,1171.311498,Sandy Loam,219,orange
29.0,32.0,12.0,29.2,45.0,7.39,215.0,Loam,193,Sorghum
93.4,52.5,74.0,23.9,65.8,6.0,960.0,Clay Loam,120,passionfruit
117.0,86.0,53.0,25.19640218,83.55829874,5.703381728,1158.586081,Loam,298,banana
113.0,85.0,45.0,27.94972463,76.63713353,6.037430836,1090.921631,Red Volcanic,297,banana
66.77707938978214,45.18144260231532,87.69084131438441,12.74245909183056,72.13254295340587,5.59469886960166,907.8505097616459,Loam,123,potato
121.0,78.0,60.0,28.7,64.0,6.46,1176.0,Sandy Loam,183,Tomato
102.0,28.0,54.0,25.15623099,80.27525115,6.862157042,554.9541453,Sandy Loam,88,watermelon
33.0,80.0,22.0,28.57006111,65.71765781,6.593961761,700.866434,Sandy Loam,79,blackgram
68.67590185555188,50.30897736517511,76.33604137344983,16.693634931771932,78.92814066249538,5.583131181358649,1159.9650039086164,Sandy Loam,600,avocado
65.74660912685619,42.827720794742454,112.77115200261882,13.805732039031675,80.70656717750097,5.971033349952861,1075.5070813327138,Sandy Loam,111,potato
37.0,144.0,197.0,11.18994268,80.8084305,6.415555956,663.4234944,Loam,155,grapes
123.0,44.0,21.0,25.78544484,75.00539324,7.641116569,913.9578861,Black Cotton,172,cotton
28.0,19.0,34.0,14.5,74.0,8.18,518.0,Clay,173,Wheat
67.42728908884459,35.57170637951217,70.68134058555712,25.53601213877384,79.21464286711083,6.423888202892182,1789.7251407238746,Loam,588,avocado
92.5,56.3,82.1,18.2,66.4,6.6,420.0,Loam,120,onions
3.0,72.0,24.0,36.51268371,57.92887167,6.03160778,1226.539694,Red Volcanic,144,pigeonpeas
45.0,58.0,49.0,30.10773379,90.34546355,6.827812549,752.4521981,Sandy Loam,201,papaya
4.0,59.0,22.0,29.33743412,49.00323081,8.914074888,424.4054315,Sandy Loam,79,mothbeans
19.0,12.0,109.0,28.9,82.0,6.89,909.0,Silty Loam,178,Cassava
119.8,68.9,118.7,16.2,66.7,6.6,480.8,Silty Loam,120,cabbage
6.0,63.0,23.0,26.01630259,49.94704718,5.906596905,1603.337447,Red Volcanic,152,pigeonpeas
11.0,53.0,24.0,28.52396666,55.77264351,7.39389918,613.2935611,Loam,79,mothbeans
27.0,65.0,18.0,20.10993761,23.22323766,5.59503163,733.6386477,Sandy Loam,80,kidneybeans
47.0,11.0,36.0,31.1,83.0,6.67,616.0,Clay,210,Cassava
355.8,88.3,360.7,29.7,83.0,5.9,1402.0,Loam,120,pineapple
33.0,61.0,24.0,20.04611791,48.93905624,4.567446499,1224.564203,Loam,144,pigeonpeas
122.0,62.0,94.0,23.0,69.0,5.93,661.0,Silty Loam,252,Tomato
50.02059715339038,51.014849145935386,84.13466054661129,25.81528752119385,69.62070930018935,5.747058555015846,1242.9689550120586,Sandy Loam,145,sweet potato
34.0,49.0,65.0,12.3,42.0,6.04,600.0,Clay,148,Wheat
23.699106005469325,34.30428400858055,34.50250381422339,34.62181062451018,58.111932943660776,6.567831882258355,655.7606996387792,Sand,85,millet
30.0,75.0,25.0,30.33276599,42.35249879,6.446091759,1492.99952,Loam,149,pigeonpeas
2.0,131.0,199.0,22.47420512,91.22759742,6.017370134,1242.179699,Loam,191,apple
105.0,42.0,58.0,19.5,71.0,6.34,530.0,Sandy Loam,163,Maize
54.495347863965065,34.641708635059686,63.17312111545118,28.833726732845133,61.21457372931609,5.857099506378155,1083.0742803304063,Sandy Loam,972,cashew
108.08777826316486,33.34341711824645,58.591575101611795,23.34731900412157,73.30050202342588,6.431211633892321,851.9750835089947,Sandy Loam,72,kale
83.0,24.0,50.0,16.8,62.0,7.88,619.0,Loam,164,Wheat
29.0,25.0,14.0,30.49183837,90.4582865,7.781988584,1133.302105,Loam,217,orange
24.3,49.8,46.2,18.6,74.0,6.3,435.0,Loam,66,beans
9.0,137.0,200.0,21.12152071,90.6878768,5.636687393,1028.017203,Loam,184,apple
32.0,78.0,22.0,23.97081395,62.35557553,7.007037515,534.0906048,Sandy Loam,101,lentil
22.0,67.0,22.0,29.03017561,64.49166566,7.475926645,549.393771,Loam,104,lentil
36.28259065198054,28.4790885325984,42.96868424049859,27.676568147366464,52.841760692396754,6.375557826410697,459.73737038015383,Sandy Loam,79,millet
47.0,33.0,24.0,17.3,44.0,6.77,375.0,Loam,132,Wheat
66.3,38.6,97.2,18.9,65.5,5.8,720.0,Loam,120,ribena
34.0,60.0,16.0,31.35730791,64.24992106,7.322555223,638.5668948,Loam,80,blackgram
46.38267010515659,43.52641088165039,35.19633056459769,22.61379051449184,58.277554153758075,6.453610621552995,462.38719175638937,Loam,119,millet
10.0,5.0,5.0,21.21306973,91.35349216,7.817846496,1129.834361,Red Volcanic,217,orange
114.0,19.0,35.0,24.0,94.0,5.14,2820.0,Loam,107,Tea
85.0,35.0,32.0,26.24928198,54.28617819,6.854011265,1331.120232,Loam,224,coffee
88.0,38.0,15.0,25.08239719,65.92195844,6.455116637,624.9190812,Loam,105,maize
29.0,31.0,76.0,22.6,73.0,5.8,1278.0,Loam,204,Cassava
62.0,59.0,84.0,14.7,97.0,6.27,1597.0,Loam,190,Tea
19.0,36.0,22.0,25.44689075,58.55363573,6.16496284,570.4826619,Loam,78,mothbeans
15.0,123.0,204.0,22.52709326,92.54780429,6.365972688,1153.830068,Sandy Loam,188,apple
108.0,22.0,47.0,28.53545677,91.72742702,6.161123579,251.290048,Loam,89,muskmelon
9.0,141.0,202.0,21.01245395,81.17931863,6.119495295,663.8448261,Red Volcanic,160,grapes
56.0,59.0,55.0,37.03551903,91.79430166,6.551892638,1885.181422,Loam,233,papaya
62.7,35.0,92.3,16.5,62.1,6.2,820.0,Sandy Loam,120,ribena
63.02485671016926,36.87210245622626,73.85306059906273,19.44676435793982,71.62910601599361,5.969998866124287,1276.3652262911598,Loam,385,avocado
14.0,5.0,36.0,24.92639065,85.19098079,5.832525853,1047.693804,Red Volcanic,214,pomegranate
78.5,57.6,83.2,23.1,69.5,6.7,1320.0,Clay Loam,120,passionfruit
61.07516417856446,53.305349681761804,80.86086484126871,13.706865060225752,84.4778770718527,5.714225387436831,1418.306072715003,Sandy Loam,103,potato
118.0,70.0,90.0,27.3,79.5,6.5,1420.0,Loam,120,passionfruit
82.0,46.0,15.0,24.8,94.0,6.87,761.0,Clay,172,Beans
66.0,48.0,31.0,19.0,57.0,6.91,743.0,Sandy Loam,210,Wheat
71.39256271959204,43.84114970489066,59.15247162467856,15.066517545775403,88.77491130978551,5.914555488747329,1977.8589227673099,Clay,1734,macadamia
78.4,45.7,65.9,14.9,68.1,6.3,510.0,Sandy Loam,120,onions
82.0,13.0,52.0,27.11535046,94.86907886,6.442810053,265.1924782,Loam,89,muskmelon
25.0,22.0,25.0,33.56150184,45.53556603,5.977413803,957.0525913,Sandy Loam,181,mango
310.6,74.1,319.8,27.2,77.1,5.7,1198.0,Red Volcanic,120,pineapple
98.0,28.0,44.0,24.3,57.0,5.91,858.0,Loam,188,Maize
48.34563161803588,57.06385841265032,85.42165694027943,26.465937906358516,62.905575518655056,6.475986283168768,1493.6209652046277,Sandy Loam,126,sweet potato
140.0,45.0,15.0,25.5308271,80.04662756,5.801047545,993.9557151,Clay Loam,174,cotton
112.0,17.0,28.0,27.62975458,61.26002598,6.777417989,1966.492664,Loam,245,coffee
16.0,15.0,42.0,19.67832052,89.08935702,6.890784045,1085.468633,Loam,216,pomegranate
39.0,32.0,45.0,19.3,56.0,6.92,660.0,Silty Clay,218,Beans
69.0,14.0,32.0,19.8,53.0,7.25,271.0,Loam,218,Wheat
37.0,57.0,20.0,31.1006247,44.82069159,7.354286985,707.9934452,Sandy Loam,80,mothbeans
83.0,41.0,43.0,21.0525355,82.67839517,6.254028451,2331.075816,Silty Clay,166,rice
40.0,121.0,199.0,26.18159716,81.03886263,6.315586313,660.5911698,Loam,163,grapes
87.0,60.0,23.0,20.27317074,63.91281869,6.439071996,625.0351892,Silty Loam,105,maize
27.0,41.0,23.0,13.9,58.0,7.04,545.0,Loam,137,Wheat
62.277056584686484,47.115519712160335,67.5256358685668,26.03694506149728,64.11936914335664,6.1114626649058215,1079.253529162308,Loam,135,sweet potato
63.0,6.0,81.0,20.1,65.0,7.89,752.0,Clay,227,Wheat
68.4,39.9,91.5,16.1,68.4,6.0,640.0,Sandy Loam,120,ribena
34.0,73.0,15.0,20.97195263,63.83179889,7.630424083,531.0207889,Clay Loam,100,lentil
1.0,48.0,24.0,29.34594634,85.60472562,6.232836962,590.3629954,Silty Loam,69,mungbean
118.0,13.0,54.0,24.41311871,89.81574032,6.039584629,440.7843475,Sandy Loam,88,watermelon
27.0,32.0,28.0,28.9,72.0,8.09,359.0,Silty Loam,209,Sorghum
149.0,68.0,37.0,20.5,47.0,6.77,876.0,Loam,229,Tomato
84.52676234234758,48.151429062881896,62.9514127701611,19.26634728652872,83.25451412804779,5.266404903216455,1744.8635682256588,Loam,1780,macadamia
22.0,78.0,76.0,17.84851658,19.09172907,8.621662982,763.2470713,Loam,98,chickpea
75.0,49.0,15.0,21.53574127,71.50905983,5.918263801,1024.852929,Loam,115,maize
40.0,29.0,42.0,24.63228709,89.01574455,7.104094929,1106.956184,Red Volcanic,216,pomegranate
51.35866353222655,37.79666361001929,80.47413023549731,19.20341730654766,71.35869126045652,5.887168377510111,1651.0783580627067,Loam,1191,macadamia
90.5,48.3,72.6,17.0,66.4,6.4,390.0,Silty Loam,120,onions
23.0,11.0,49.0,27.3,50.0,7.83,196.0,Silty Loam,182,Sorghum
19.0,78.0,16.0,20.65375833,23.10538637,5.967533236,677.1768947,Loam,80,kidneybeans
22.0,138.0,195.0,27.83487131,83.51444973,6.208196881,730.2882766,Sandy Loam,163,grapes
28.0,15.0,104.0,32.1,66.0,5.14,1515.0,Loam,190,Cassava
34.338261051415785,22.258804327844178,49.818933232316624,34.1772868214328,51.06956296029356,5.782118161562723,577.7535201291525,Loam,82,millet
131.0,56.0,20.0,22.00817088,81.83896111,7.762647875,922.3645249,Black Cotton,173,cotton
1.0,66.0,23.0,19.54317155,56.92831399,4.803564468,1731.686574,Sandy Loam,154,pigeonpeas
110.0,60.0,180.0,22.1,65.4,6.8,720.0,Sandy Loam,120,tomato
39.0,78.0,15.0,21.35499456,62.60136323,5.925391795,417.8219834,Clay Loam,100,lentil
54.0,20.0,75.0,9.9,66.0,6.58,668.0,Silty Loam,217,Wheat
90.0,46.0,42.0,23.97898217,81.45061596,7.50283396,2500.832336,Clay,170,rice
68.24931145462372,45.06033947612704,75.366279524721,23.776018332563815,79.15628906011987,5.647295155589711,1531.0421852349994,Sandy Loam,449,avocado
80.0,26.0,55.0,24.53442564,88.989272,6.140099215,491.1618732,Sandy Loam,88,watermelon
30.0,20.0,38.0,22.59890174,93.16343942,7.058222596,1100.932899,Loam,216,pomegranate
78.17051842106103,43.540211395180634,58.11881827683124,23.04067049618898,68.90674794766674,6.023540897247607,1345.8057057442506,Loam,389,avocado
58.0,79.0,17.0,27.24766491,66.10123083,7.04174124,623.1842057,Loam,79,blackgram
43.0,36.0,56.0,24.4,73.0,5.12,540.0,Sandy Loam,150,Cassava
124.0,76.0,70.0,17.9,86.0,5.72,2135.0,Sandy Loam,216,Tea
21.0,32.0,91.0,21.7,85.0,7.58,580.0,Loam,176,Cassava
53.0,74.0,15.0,29.43463808,64.94329356,7.517097,721.7818157,Sandy Loam,79,blackgram
42.472954608585994,38.276190315196956,43.43642336829325,30.539054390490666,43.62691654990446,6.681671677475601,628.4101766540686,Sandy Loam,93,millet
120.0,33.0,48.0,28.5,55.0,5.6,988.0,Silty Clay,198,Tomato
3.0,134.0,199.0,20.28370163,81.32235739,5.81717753,710.6611222,Loam,160,grapes
90.0,44.0,38.0,23.83509503,83.88387074,7.473134377,2412.013513,Clay Loam,168,rice
84.0,46.8,70.2,14.5,62.3,6.3,360.9,Sandy Loam,120,onions
73.97622335282948,67.30635173798629,81.24376942166137,17.025669242077992,89.56609595157701,6.168666748461074,1741.0703233284867,Loam,1344,macadamia
42.15179352736562,50.61236290604185,42.582038103509845,17.441619227318803,65.09425672471036,6.446933557272125,1722.6778607740093,Loam,718,avocado
231.7,60.0,270.3,24.6,66.2,6.0,1068.0,Loam,120,pineapple
24.3,45.0,52.7,19.5,63.1,6.4,430.0,Loam,66,beans
48.0,62.0,15.0,25.36586097,66.6379724,7.538631462,658.1655892,Loam,78,blackgram
65.0,48.0,39.0,20.3,81.0,6.34,745.0,Silty Clay,171,Maize
58.0,26.0,56.0,23.1,60.0,5.25,332.0,Loam,223,Beans
1.0,124.0,199.0,23.71059131,93.27392415,5.658473817,1126.676589,Loam,187,apple
27.0,22.0,29.0,28.83214859,92.17170353,6.000248647,1454.172387,Red Volcanic,365,coconut
49.0,30.0,3.0,27.8,58.0,7.41,190.0,Silty Loam,202,Sorghum
27.0,8.0,32.0,27.00648436,96.46168931,5.627860549,1443.331315,Sandy Loam,365,coconut
133.0,50.0,25.0,25.72180042,81.19666206,7.569454601,999.3100821,Clay Loam,174,cotton
55.0,6.0,9.0,21.4,88.0,5.32,802.0,Sandy Loam,146,Cassava
37.0,18.0,39.0,24.1469628,94.5110662,6.424670614,1102.316633,Red Volcanic,216,pomegranate
99.0,62.0,101.0,15.5,60.5,6.3,395.0,Clay Loam,120,cabbage
168.2,71.7,199.4,24.6,70.3,6.7,860.0,Red Volcanic,120,tomato
120.0,87.0,52.0,28.0764455,76.05522115,5.905494703,1189.923573,Red Volcanic,299,banana
17.0,57.0,20.0,28.50677929,45.20094476,3.793575185,661.761456,Loam,79,mothbeans
40.0,16.0,35.0,34.16438906,54.16482251,4.954739564,983.3351125,Red Volcanic,182,mango
6.0,123.0,203.0,12.7567962,81.62497448,6.130310493,667.7844567,Loam,156,grapes
0.0,55.0,25.0,28.17489437,43.6672299,4.524171562,457.8172762,Loam,79,mothbeans
141.0,37.0,51.0,17.1,70.0,5.18,1960.0,Clay,176,Tea
37.480230642736615,32.1610463029923,63.572127439624325,27.96359520641513,77.28497672160768,5.887326071035969,618.4322476347154,Loam,1079,cashew
47.0,38.0,40.0,23.9,65.0,6.52,380.0,Loam,153,Wheat
8.0,19.0,34.0,17.7,74.0,6.97,690.0,Sandy Loam,122,Beans
78.0,45.0,72.0,21.5,82.0,5.9,1370.0,Silty Loam,120,passionfruit
35.0,145.0,195.0,22.03911546,94.58075845,6.231950009,1109.804014,Loam,186,apple
48.698414882078964,34.702368414009065,58.33979902128065,28.324882586510988,68.0759636973826,6.974079905048462,765.9854117585157,Sand,1009,cashew
27.0,26.0,45.0,28.4,54.0,6.47,535.0,Sandy Loam,218,Sorghum
100.0,56.0,40.0,26.38905406,83.31240346,7.433313409,1761.516409,Alluvial,164,jute
120.0,78.0,102.0,29.0,77.5,6.9,1510.0,Red Volcanic,120,passionfruit
102.0,14.0,52.0,26.79489868,89.64815231,6.51075991,577.4091817,Sandy Loam,88,watermelon
94.50333724511303,48.43866547447621,67.06021912953682,22.111491721738595,66.84064736289537,6.335908430345729,1157.4197992346326,Loam,80,kale
28.289224141335065,44.46204701325173,22.48004919959068,25.101691519307188,65.33894082828317,6.940288198285671,490.8189555319385,Sandy Loam,91,millet
30.37705922784032,27.830095782908863,50.551240625498934,24.437138366217663,72.59789048441215,5.500274218715394,1192.5081780714947,Clay,119,sweet potato
31.0,121.0,201.0,23.15791104,90.34396882,5.731535258,1107.12841,Loam,186,apple
36.0,15.0,93.0,26.5,58.0,6.49,1197.0,Silty Clay,188,Cassava
83.0,12.0,42.0,20.2,53.0,6.35,601.0,Loam,150,Beans
7.0,63.0,24.0,19.55750776,64.45268309,6.818681086,530.4669416,Sandy Loam,99,lentil
42.0,31.0,33.0,17.5,58.0,6.66,655.0,Clay,217,Wheat
95.0,27.0,55.0,28.47212559,91.21322065,6.160414414,208.8620369,Loam,89,muskmelon
34.61791294140653,32.13261851947702,43.961623354019856,30.028936772540504,84.6236206645493,6.034091352899214,610.7172613525905,Sand,963,cashew
68.0,41.0,16.0,21.77689322,57.80840636,6.158830619,1020.861694,Silty Loam,115,maize
110.0,14.0,51.0,27.02415146,91.66737633,6.085444691,212.6034986,Sandy Loam,89,muskmelon
92.0,52.0,78.0,18.5,66.0,6.6,420.0,Loam,120,onions
23.0,59.0,19.0,21.98560799,24.87304788,5.852046999,1295.650601,Loam,80,kidneybeans
81.06941251036194,43.33532625247247,47.4587866795345,23.016014033396793,81.03903557058166,6.9065706475033375,1006.3990633630117,Loam,85,kale
12.0,27.0,26.0,29.09382275,45.5661059,5.32307197,962.3520043,Sandy Loam,182,mango
39.0,64.0,52.0,28.91842453,94.63676767,6.678695788,636.8794608,Sandy Loam,198,papaya
66.70524157248724,53.3948883079394,120.55324047310233,10.423971666717177,74.64368908719881,5.820536678754239,1278.6877729803878,Loam,119,potato
62.0,48.0,20.0,21.70181447,60.47470519,6.708446922,957.1388473,Sandy Loam,113,maize
120.0,8.0,46.0,29.55657523,90.70937262,6.732834334,283.6535596,Loam,89,muskmelon
37.0,126.0,196.0,23.59997268,90.97597665,5.596449493,1071.728191,Silty Loam,185,apple
16.0,55.0,19.0,19.54314136,47.19188279,6.413543781,1924.372194,Sandy Loam,158,pigeonpeas
34.544970336531776,49.854860772705166,51.5723043138084,30.39729401397001,81.14647794423242,6.272533948783701,842.6815712324376,Sandy Loam,845,cashew
112.9,58.4,182.3,21.5,65.7,6.4,720.0,Sandy Loam,120,tomato
87.86418886135348,44.270300570172175,70.75323057223576,24.145250841397313,70.78551221564861,5.238105889947832,1870.6049749586548,Loam,1615,macadamia
99.0,20.0,52.0,29.4,51.0,6.49,776.0,Sandy Loam,198,Maize
27.0,21.0,30.0,35.3915464,52.48823147,5.061081874,912.2881052,Red Volcanic,180,mango
34.404773646342605,37.698213899593355,62.40128617165181,21.88230695197941,67.84692775431216,6.164777270958125,1405.3333737982703,Clay,101,sweet potato
44.0,74.0,85.0,20.18649426,19.63719995,7.150681303,782.6039559,Clay Loam,100,chickpea
25.0,130.0,197.0,39.70772192,82.68593454,5.554831977,749.1506217,Red Volcanic,169,grapes
133.0,38.0,84.0,16.4,88.0,4.51,1420.0,Loam,223,Tea
35.0,30.0,34.0,28.2974764,95.41122824,6.141502001,1824.482352,Coastal Sandy,365,coconut
88.0,43.0,62.0,10.7,50.0,7.09,864.0,Clay,206,Wheat
31.0,36.0,82.0,26.6,95.0,7.34,593.0,Loam,191,Cassava
10.0,59.0,15.0,29.83040388,89.30428305,6.32400451,588.6687093,Sandy Loam,69,mungbean
86.0,95.0,49.0,28.05484146,78.04602887,6.458714879,1083.957179,Loam,297,banana
106.0,37.0,66.0,12.6,50.0,6.11,529.0,Sandy Loam,117,Wheat
53.0,51.0,36.0,20.9,62.0,5.62,493.0,Loam,183,Maize
104.0,47.0,18.0,23.9656349,76.97696717,7.633437412,907.5616738,Loam,172,cotton
15.0,6.0,41.0,19.0087067,88.83768149,6.897368477,1086.793978,Red Volcanic,216,pomegranate
69.0,31.0,68.0,28.7,52.0,5.38,623.0,Silty Clay,230,Maize
136.0,36.0,24.0,22.74446976,80.41198458,7.59781958,900.7326633,Black Cotton,172,cotton
25.0,53.9,50.8,19.7,64.9,6.6,420.0,Sandy Loam,66,beans
31.07065550890158,30.097815300230167,72.7135293487171,26.558219321260164,75.88722054255624,5.97936914046169,1148.7498730585246,Loam,99,sweet potato
113.0,50.0,73.0,13.7,51.0,6.54,455.0,Loam,199,Wheat
24.7,65.8,59.3,20.3,62.7,6.3,445.0,Clay Loam,66,beans
26.0,73.0,21.0,31.33170829,57.97429171,4.946263888,1617.820226,Loam,152,pigeonpeas
48.0,60.0,25.0,17.6,55.0,6.76,389.0,Loam,204,Wheat
98.0,18.0,27.0,27.56088634,68.49299897,6.516312148,1674.358075,Clay Loam,235,coffee
44.440998502611635,34.9229988294242,60.54185672500067,26.267664176671808,63.89368911449772,5.510740499921105,1102.0745419849777,Sandy Loam,120,sweet potato
29.941521714317542,22.626853990663076,28.79454068524585,29.26520004486337,56.191862638802576,6.219821593056883,691.2808646037889,Sandy Loam,105,millet
44.30550917402608,30.37096761016491,48.14329460351039,27.049634184494522,59.683685842184346,5.570158717832488,669.6313570320883,Sandy Loam,118,millet
8.0,120.0,201.0,21.18667419,91.13435689,6.321152192,1222.33323,Sandy Loam,190,apple
29.0,139.0,205.0,23.64142354,93.74461474,6.155939453,1166.912176,Loam,188,apple
26.5,49.8,68.4,20.1,63.8,6.7,435.0,Silty Loam,66,beans
19.0,79.0,19.0,20.06003985,67.76252583,6.677262562,428.9509057,Sandy Loam,100,lentil
134.0,38.0,61.0,22.2,63.0,4.73,1302.0,Sandy Loam,148,Tea
58.5,33.8,85.2,17.5,69.1,5.7,710.0,Loam,120,ribena
48.0,29.0,29.0,20.6,63.0,7.2,588.0,Clay,93,Beans
120.0,80.0,99.0,29.2,77.8,6.9,1730.0,Loam,120,passionfruit
144.3,70.8,150.6,17.9,73.5,6.3,481.0,Loam,120,cabbage
92.0,81.0,52.0,28.0106804,76.52808057,5.891413895,1037.040783,Loam,295,banana
79.42224640795772,44.4550578769913,41.79609416815202,18.316589376521257,80.27935068113499,6.697154183342749,1277.590022940943,Sandy Loam,390,avocado
8.0,15.0,33.0,28.97318719,98.09861043,5.50158009,2139.011021,Sandy Loam,365,coconut
215.8,61.2,260.5,26.1,70.5,5.2,1105.0,Sandy Loam,120,pineapple
76.96584573645798,62.59978839366933,71.71355896519073,19.319108953596842,88.78323315908872,5.334356389158185,1345.9751264587408,Loam,1761,macadamia
40.0,7.0,26.0,25.5,54.0,7.07,290.0,Sandy Loam,202,Sorghum
127.0,31.0,85.0,17.1,83.0,5.15,1986.0,Sandy Loam,192,Tea
180.9,76.4,210.1,25.2,74.9,6.3,940.0,Red Volcanic,120,tomato
67.0346071243338,33.31822109082838,42.34261490015905,18.050591053108786,82.72997331713947,6.22971545836584,1101.4560952333127,Sandy Loam,721,avocado
111.0,87.0,48.0,26.3985515,81.36028902,5.571401169,981.6752001,Red Volcanic,294,banana
28.0,67.0,21.0,21.79792649,63.73086065,6.250994223,466.2370222,Sandy Loam,100,lentil
7.0,60.0,25.0,28.2753171,82.76020821,6.397636709,560.4995423,Loam,69,mungbean
82.0,42.0,65.0,22.0,66.5,5.7,890.0,Sandy Loam,120,passionfruit
84.4177557253839,62.37889615505469,76.22090968261871,13.69356419724566,72.85350580563886,5.63382041758471,1055.6059462941773,Clay,138,potato
110.0,71.0,54.0,28.67208915,82.20793613,5.725418961,943.7987496,Loam,293,banana
47.56553615843741,22.87053434802007,40.18415189671579,29.13674744794625,69.90242126318336,6.903810276022639,1194.8261599845387,Sandy Loam,998,cashew
69.5,33.2,92.4,17.2,63.7,6.0,640.0,Loam,120,ribena
67.05047398758677,41.2134099881698,88.4034000374592,24.90334244922743,76.58576214031163,6.143098323446764,1054.147046044467,Sandy Loam,119,sweet potato
51.211262294131004,26.833145892847718,30.30910600985999,23.53408538045222,56.05912805146066,7.299176469710343,628.8562842948312,Sand,102,millet
45.0,25.0,27.0,25.6,54.0,7.03,285.0,Clay,159,Sorghum
10.0,22.0,34.0,25.1,43.0,6.63,568.0,Silty Loam,110,Sorghum
0.0,36.0,26.0,34.13072188,51.25786185,5.101206389,963.8808001,Red Volcanic,182,mango
105.3,61.4,88.7,16.5,63.2,6.5,510.0,Silty Loam,120,onions
117.0,27.0,48.0,26.53259325,82.39053979,6.835268184,543.0660782,Sandy Loam,88,watermelon
45.684586295938445,36.4823853552236,44.477628836888805,29.290284285108473,79.23357202402588,6.343940855702449,1062.93703518423,Loam,1049,cashew
19.0,51.0,25.0,26.80474415,48.23991436,3.5253661,438.7801983,Sandy Loam,78,mothbeans
68.76821849573575,43.804418753231786,60.93187246909375,15.19704937009041,82.49490537111365,5.297012492952047,1878.6499082919595,Loam,1710,macadamia
100.0,40.0,20.0,22.45145981,76.25674874,7.432043735,868.4998693,Clay Loam,171,cotton
23.0,21.0,26.0,26.45488737,93.45042636,5.901495544,1492.220255,Red Volcanic,365,coconut
61.0,52.0,41.0,24.97669518,83.891805,6.880431223,2048.001847,Clay,160,rice
43.0,61.0,20.0,26.87187036,61.61367264,6.804253866,635.1822045,Sandy Loam,78,blackgram
64.49072448020819,68.1738808190682,113.44065590332795,10.278180203531509,71.72925719846967,5.391062321623282,1401.0732930534055,Loam,94,potato
53.0,73.0,77.0,19.71359733,18.09665739,7.325451279,736.4476535,Loam,99,chickpea
105.0,62.0,88.0,17.3,65.0,6.5,360.0,Silty Loam,120,onions
101.88543002812571,66.2469755180601,80.75630256926443,13.097404082440178,82.7631101170721,5.850870579726595,1168.8382706597167,Clay,96,potato
19.0,72.0,15.0,28.83600962,69.76112921,6.890760124,440.8562546,Clay Loam,104,lentil
90.09636257468995,44.211696808356095,75.84253166330629,19.91732657928591,81.93265606080033,7.113631973036262,919.2685069812169,Clay,87,kale
88.0,35.0,40.0,23.57943626,83.58760316,5.85393208,2912.986618,Silty Clay,178,rice
29.8,49.7,66.2,21.7,69.1,6.4,510.0,Sandy Loam,67,beans
21.0,63.0,17.0,15.77370214,19.2303162,5.979973965,1083.441414,Loam,77,kidneybeans
78.0,27.0,28.0,20.2,66.0,6.01,1151.0,Sandy Loam,219,Tomato
68.12775310244743,44.74165034941917,41.68146388896305,19.670941149165,67.66472883921277,6.256222195051329,1275.6627815914599,Loam,394,avocado
11.0,46.0,24.0,27.65280218,89.80650642,6.459252023,565.2558045,Sandy Loam,69,mungbean
139.6,69.9,185.4,23.7,71.4,6.6,710.0,Loam,120,tomato
51.085699789513974,58.000572543568296,72.41967649541112,28.38837120176502,69.03853595427009,5.980075784692656,1470.6172485926925,Sandy Loam,119,sweet potato
98.0,7.0,45.0,27.79161808,92.51054946,6.157724816,268.5422624,Loam,89,muskmelon
99.0,5.0,47.0,24.13078816,84.84494575,6.649086972,511.9470197,Loam,88,watermelon
99.0,74.1,92.6,18.7,60.7,6.5,440.0,Sandy Loam,120,onions
22.0,80.0,20.0,23.00884744,18.86880997,5.669560726,1001.18612,Sandy Loam,81,kidneybeans
47.0,63.0,41.0,18.3,78.0,6.52,622.0,Loam,160,Maize
92.72801554670978,56.08433931701294,75.3156562356191,13.823717564716349,84.846831802463,5.680249682272745,1216.7728301830302,Sandy Loam,126,potato
37.0,124.0,195.0,18.70679077,83.4795292,6.209928251,665.964488,Red Volcanic,159,grapes
115.0,44.0,30.0,11.4,73.0,6.71,438.0,Silty Loam,162,Wheat
99.0,56.0,17.0,24.10859207,73.13112261,6.234330356,710.7562236,Silty Loam,107,maize
64.0,27.0,38.0,26.6,42.0,6.08,391.0,Clay,225,Sorghum
6.0,62.0,22.0,20.53052663,18.09224048,5.824090984,1204.509288,Sandy Loam,80,kidneybeans
60.0,26.0,13.0,25.1,68.0,5.99,523.0,Loam,207,Maize
65.0,37.0,40.0,23.35905428,83.59512273,5.333322606,1884.13665,Clay Loam,157,rice
84.0,57.0,25.0,22.53510514,67.99257471,6.489040367,644.0866039,Loam,106,maize
35.0,72.3,70.1,22.6,72.4,6.9,520.0,Clay Loam,67,beans
